driver_id,avg_monthly_net_income,income_std,coefficient_of_variation,min_income,months_with_income,tenure_months,active_days_monthly,trips_per_day,trips_per_month,completion_rate,cancellation_rate,avg_rating,peak_hour_share,weekend_share,income_slope_3m,recent_vs_historical_income,estimated_disposable_income,requested_emi_to_income,target_default
syn_01733,66479.13,13249.9,0.1993,46604.28,12,35,24.7,17.6,436,0.9208,0.0495,4.81,0.424,0.209,0.1133,1.113,39744.04,0.0811,0
syn_01734,64617.94,6442.86,0.0997,54953.65,12,24,25.0,18.4,459,0.9243,0.0299,4.82,0.364,0.271,-0.0019,0.998,31164.69,0.1306,0
syn_01735,62754.1,7922.15,0.1262,50870.88,12,34,27.5,13.8,380,0.9882,0.0158,4.93,0.694,0.247,0.0236,1.024,36721.57,0.1719,0
syn_01736,31087.47,7882.41,0.2536,19263.85,12,16,22.9,11.7,268,0.8326,0.0793,4.57,0.431,0.218,-0.0325,0.968,15823.45,0.1934,1
syn_01737,24839.7,12217.57,0.4919,9935.88,5,5,12.8,6.7,86,0.7684,0.3174,4.22,0.505,0.228,-0.2773,0.723,13934.31,0.3183,1
syn_01738,32342.3,9401.16,0.2907,18240.56,12,15,19.4,9.5,185,0.9158,0.1199,4.53,0.593,0.381,0.0393,1.039,15545.01,0.1835,1
syn_01739,33074.08,9808.86,0.2966,18360.78,11,11,17.0,11.0,187,0.8884,0.1348,4.58,0.614,0.205,-0.0963,0.904,13952.6,0.272,1
syn_01740,35574.16,13160.78,0.37,15832.98,12,17,19.0,13.1,248,0.8717,0.0824,4.65,0.695,0.356,0.0195,1.019,18640.08,0.2767,1
syn_01741,19446.44,8223.12,0.4229,7778.58,4,4,15.7,10.3,161,0.7352,0.1792,4.15,0.544,0.306,-0.1736,0.826,8965.63,0.3616,1
syn_01742,20183.03,9371.96,0.4643,8073.21,10,10,16.2,5.1,82,0.7056,0.3381,4.37,0.399,0.248,-0.1902,0.81,8745.81,0.2734,1
syn_01743,67265.01,11387.78,0.1693,50183.34,12,46,28.7,15.1,432,0.9204,0.0399,4.87,0.433,0.288,0.0455,1.046,34245.49,0.0529,0
syn_01744,77847.39,12489.17,0.1604,59113.64,12,47,28.9,21.9,632,0.9449,0.0323,4.97,0.436,0.257,0.0717,1.072,35975.14,0.0632,0
syn_01745,76182.68,9251.52,0.1214,62305.4,12,18,22.6,13.8,311,0.9589,0.0596,4.78,0.426,0.429,-0.0301,0.97,37126.39,0.0912,0
syn_01746,73873.69,14534.95,0.1968,52071.26,12,25,22.8,21.8,495,0.9685,0.0236,4.85,0.63,0.291,0.0094,1.009,40022.13,0.0589,0
syn_01747,68625.78,12711.3,0.1852,49558.83,12,32,24.3,18.3,443,0.9473,0.0458,4.79,0.484,0.305,0.0014,1.001,28968.11,0.0996,0
syn_01748,44828.96,15871.2,0.354,21022.17,12,20,20.5,14.7,301,0.8584,0.135,4.73,0.535,0.249,-0.0369,0.963,23517.09,0.1868,1
syn_01749,50752.58,4276.41,0.0843,44337.96,12,44,26.2,16.0,419,0.9493,0.0303,4.77,0.343,0.327,-0.0493,0.951,28240.78,0.2184,0
syn_01750,43216.84,13461.65,0.3115,23024.36,12,19,17.2,11.8,203,0.8848,0.1148,4.52,0.607,0.302,-0.1351,0.865,24617.99,0.2266,1
syn_01751,66206.4,9493.16,0.1434,51966.66,12,32,28.4,15.6,442,0.9663,0.0156,4.84,0.667,0.256,0.0982,1.098,31914.52,0.0759,0
syn_01752,53426.32,4952.32,0.0927,45997.83,12,24,27.6,17.5,481,0.9472,0.0575,4.84,0.417,0.329,-0.0166,0.983,29502.37,0.1023,0
syn_01753,42203.16,11020.01,0.2611,25673.14,12,20,16.8,12.3,206,0.8399,0.0676,4.63,0.578,0.324,-0.0748,0.925,22669.92,0.2023,1
syn_01754,56686.76,12044.13,0.2125,38620.58,12,29,24.2,13.6,328,0.9317,0.0529,4.88,0.371,0.237,0.1058,1.106,24678.74,0.1813,0
syn_01755,39160.96,12519.59,0.3197,20381.58,12,13,20.2,9.2,185,0.8233,0.1249,4.55,0.347,0.297,0.0,1.0,15806.98,0.1859,1
syn_01756,37689.43,9622.33,0.2553,23255.93,12,17,21.6,10.6,230,0.902,0.115,4.59,0.53,0.317,-0.1407,0.859,15911.94,0.1431,1
syn_01757,40886.1,11508.65,0.2815,23623.12,12,15,21.9,13.2,288,0.853,0.1348,4.62,0.357,0.224,-0.1098,0.89,18810.83,0.1092,1
syn_01758,78775.56,8963.91,0.1138,65329.69,12,43,27.3,18.2,496,0.9222,0.0371,4.94,0.364,0.409,0.0052,1.005,43543.03,0.1406,0
syn_01759,64999.46,9573.01,0.1473,50639.95,12,41,27.6,16.8,464,0.9761,0.015,4.9,0.343,0.234,0.0905,1.091,36083.49,0.1706,0
syn_01760,35646.82,13748.88,0.3857,15023.5,12,19,16.6,12.7,211,0.9068,0.1355,4.59,0.606,0.22,0.0214,1.021,15398.44,0.1842,1
syn_01761,40199.53,14436.79,0.3591,18544.35,12,16,22.4,13.7,307,0.842,0.1343,4.53,0.424,0.301,-0.0069,0.993,23306.71,0.2313,1
syn_01762,22534.86,9163.51,0.4066,9013.94,5,5,10.7,9.6,102,0.7014,0.347,4.31,0.515,0.299,-0.195,0.805,9209.87,0.2077,1
syn_01763,69186.84,7029.41,0.1016,58642.72,12,37,25.5,20.1,512,0.951,0.0183,4.82,0.697,0.441,-0.0075,0.992,36287.37,0.0597,0
syn_01764,28448.15,11001.14,0.3867,11946.45,12,12,16.4,10.2,167,0.8744,0.0761,4.71,0.592,0.289,0.0287,1.029,12425.43,0.3,1
syn_01765,42111.73,17452.01,0.4144,16844.69,9,9,16.3,9.6,155,0.8324,0.0988,4.57,0.603,0.395,0.0356,1.036,21186.1,0.1625,1
syn_01766,54819.14,7083.95,0.1292,44193.21,12,22,24.0,19.0,457,0.978,0.0196,4.88,0.377,0.222,0.0236,1.024,26085.6,0.1378,0
syn_01767,31258.05,7608.76,0.2434,19844.92,12,14,19.9,10.8,215,0.9197,0.0965,4.55,0.387,0.426,-0.0054,0.995,15666.0,0.1749,0
syn_01768,31612.05,8721.99,0.2759,18529.07,12,13,18.3,12.3,226,0.8246,0.1423,4.52,0.546,0.257,-0.0858,0.914,17344.44,0.1473,1
syn_01769,24797.44,16149.15,0.6512,9918.98,11,11,14.0,8.0,111,0.7136,0.187,4.33,0.568,0.361,-0.0832,0.917,10317.69,0.3012,1
syn_01770,79316.1,6848.26,0.0863,69043.72,12,22,25.3,16.8,425,0.9452,0.0491,4.92,0.698,0.442,0.131,1.131,38639.96,0.0827,0
syn_01771,28463.72,10959.78,0.385,12024.06,10,10,21.9,13.5,294,0.848,0.1176,4.58,0.565,0.341,-0.0464,0.954,11877.11,0.2211,1
syn_01772,17868.33,11171.84,0.6252,7147.33,4,4,12.0,6.0,71,0.7356,0.2769,4.12,0.413,0.36,-0.2625,0.737,8861.82,0.4783,1
syn_01773,69650.43,10168.48,0.146,54397.71,12,42,28.4,16.5,469,0.9365,0.0431,4.88,0.476,0.299,0.017,1.017,36243.15,0.0875,0
syn_01774,50742.29,5964.69,0.1175,41795.26,12,26,24.2,17.9,434,0.9742,0.0298,4.97,0.539,0.232,0.1155,1.115,21553.27,0.2338,0
syn_01775,38138.64,13678.71,0.3587,17620.58,12,17,19.1,12.1,232,0.8598,0.1246,4.72,0.379,0.31,0.0434,1.043,22778.02,0.2285,0
syn_01776,36318.44,12919.37,0.3557,16939.39,12,18,19.8,10.7,211,0.8846,0.0784,4.67,0.506,0.361,-0.1493,0.851,18877.83,0.2008,1
syn_01777,24322.95,12970.68,0.5333,9729.18,12,12,12.1,5.2,63,0.711,0.3182,4.26,0.542,0.337,-0.2115,0.788,13260.23,0.2409,1
syn_01778,43429.08,13890.69,0.3198,22593.03,12,20,18.5,14.6,269,0.8254,0.0737,4.6,0.494,0.306,-0.0088,0.991,19809.54,0.0932,0
syn_01779,51478.78,6205.73,0.1205,42170.18,12,22,27.0,18.3,493,0.9536,0.0386,4.88,0.603,0.346,0.0114,1.011,21654.21,0.0753,0
syn_01780,57777.16,5737.54,0.0993,49170.84,12,44,22.6,19.5,440,0.9693,0.045,4.96,0.425,0.439,0.0198,1.02,27507.76,0.1393,0
syn_01781,68252.35,13265.9,0.1944,48353.5,12,40,22.2,13.7,304,0.9249,0.0396,4.89,0.465,0.205,0.1312,1.131,40022.51,0.1056,0
syn_01782,78782.17,7444.99,0.0945,67614.68,12,35,22.9,19.3,441,0.9667,0.0225,4.94,0.436,0.247,-0.0242,0.976,44101.76,0.1438,0
syn_01783,63709.49,10988.93,0.1725,47226.09,12,38,24.6,13.3,325,0.9882,0.051,4.77,0.356,0.39,0.0398,1.04,35797.16,0.1368,0
syn_01784,71612.11,13108.57,0.183,51949.25,12,25,23.9,20.9,499,0.9682,0.0273,4.85,0.516,0.352,0.0953,1.095,36253.47,0.0685,0
syn_01785,61126.57,9442.71,0.1545,46962.51,12,23,27.5,18.9,518,0.9499,0.0587,4.77,0.417,0.371,-0.0086,0.991,33881.58,0.0993,0
syn_01786,17367.05,9741.7,0.5609,6946.82,11,11,9.2,6.9,63,0.787,0.2359,4.16,0.44,0.434,-0.2184,0.782,9054.52,0.3161,1
syn_01787,43214.57,15221.61,0.3522,20382.16,12,21,19.5,9.0,175,0.8813,0.092,4.53,0.434,0.236,-0.0477,0.952,17617.04,0.1947,1
syn_01788,53100.58,6695.5,0.1261,43057.33,12,44,25.3,20.6,520,0.9856,0.0313,4.96,0.374,0.322,-0.0177,0.982,21779.19,0.0831,0
syn_01789,45279.39,15119.43,0.3339,22600.24,12,21,22.1,12.1,266,0.8807,0.1283,4.61,0.313,0.386,-0.1331,0.867,21517.27,0.1347,1
syn_01790,70372.14,13934.38,0.198,49470.57,12,21,22.1,15.1,334,0.9862,0.0293,4.97,0.659,0.445,0.0048,1.005,39209.83,0.0705,0
syn_01791,26009.54,15385.88,0.5915,10403.82,12,12,15.6,6.3,97,0.7159,0.2746,4.47,0.464,0.305,-0.1519,0.848,13140.28,0.3343,1
syn_01792,63893.32,7715.26,0.1208,52320.43,12,18,28.5,13.8,392,0.9522,0.0574,4.96,0.336,0.397,0.0903,1.09,34748.62,0.13,0
syn_01793,59443.03,8619.61,0.145,46513.61,12,38,25.9,20.2,523,0.9348,0.0299,4.78,0.348,0.318,-0.0348,0.965,33417.79,0.142,0
syn_01794,30888.46,10708.96,0.3467,14825.02,12,18,18.8,11.8,222,0.9001,0.0899,4.54,0.573,0.4,0.0509,1.051,16716.65,0.1707,0
syn_01795,52028.26,8103.17,0.1557,39873.51,12,28,24.0,19.2,461,0.92,0.013,4.85,0.57,0.234,0.1416,1.142,20873.65,0.2118,0
syn_01796,63198.95,6904.41,0.1092,52842.32,12,19,22.6,16.7,378,0.9446,0.0369,4.92,0.535,0.439,-0.0275,0.973,37587.07,0.1601,0
syn_01797,38350.84,11472.91,0.2992,21141.47,10,10,19.4,10.2,197,0.8701,0.0735,4.69,0.553,0.293,-0.0134,0.987,16187.01,0.1166,1
syn_01798,15508.33,10604.22,0.6838,6203.33,3,3,16.7,5.2,86,0.7717,0.1865,4.39,0.318,0.207,-0.0894,0.911,8564.43,0.3227,1
syn_01799,37864.23,14296.35,0.3776,16419.7,12,12,19.5,11.6,225,0.8212,0.1111,4.53,0.407,0.416,0.0259,1.026,17613.02,0.1465,1
syn_01800,67525.47,13126.04,0.1944,47836.41,12,23,24.5,18.9,462,0.959,0.0132,4.89,0.466,0.202,0.1128,1.113,40114.99,0.1767,0
syn_01801,35571.34,9685.13,0.2723,21043.64,9,9,18.5,12.0,221,0.8559,0.1097,4.56,0.446,0.361,-0.0039,0.996,19748.73,0.2565,1
syn_01802,65043.59,5391.19,0.0829,56956.8,12,29,25.6,18.9,482,0.9731,0.0157,4.98,0.653,0.33,0.0712,1.071,35785.78,0.0964,0
syn_01803,35763.05,9914.77,0.2772,20890.89,12,13,20.9,11.2,233,0.8391,0.0932,4.71,0.559,0.372,0.0198,1.02,14971.78,0.168,1
syn_01804,40446.07,13590.27,0.336,20060.66,11,11,22.6,10.4,234,0.8259,0.1188,4.69,0.344,0.217,-0.0849,0.915,23786.04,0.1836,0
syn_01805,51109.11,9416.89,0.1843,36983.77,12,30,28.3,15.3,434,0.964,0.0121,4.84,0.677,0.338,0.0086,1.009,24075.22,0.099,0
syn_01806,70898.29,11014.0,0.1553,54377.3,12,28,28.5,15.1,432,0.9417,0.0258,4.94,0.464,0.328,-0.0302,0.97,36476.03,0.1002,0
syn_01807,78695.61,17080.73,0.217,53074.52,12,33,25.7,17.6,453,0.94,0.0599,4.81,0.529,0.272,0.0406,1.041,41720.76,0.0385,0
syn_01808,34672.02,12201.07,0.3519,16370.42,8,8,22.4,10.4,232,0.8741,0.1084,4.72,0.359,0.444,-0.1384,0.862,19537.92,0.1888,1
syn_01809,54568.14,11480.12,0.2104,37347.96,12,46,26.6,14.0,372,0.9607,0.0259,4.84,0.675,0.21,0.038,1.038,25493.05,0.1247,0
syn_01810,66900.65,7954.93,0.1189,54968.25,12,30,23.8,19.1,455,0.9621,0.0184,4.95,0.487,0.242,0.086,1.086,30993.4,0.0936,0
syn_01811,52823.54,8910.93,0.1687,39457.13,12,28,26.7,14.3,383,0.9217,0.0496,4.75,0.588,0.262,0.0188,1.019,23045.41,0.1411,0
syn_01812,69723.34,6095.72,0.0874,60579.76,12,34,22.4,20.1,449,0.9802,0.0402,4.85,0.379,0.305,0.1191,1.119,33751.76,0.1371,0
syn_01813,64500.19,6686.94,0.1037,54469.79,12,28,27.6,14.3,395,0.9537,0.0473,4.86,0.414,0.413,0.0222,1.022,27752.23,0.1128,0
syn_01814,41182.64,16110.68,0.3912,17016.63,12,17,21.1,10.3,216,0.8667,0.1482,4.64,0.422,0.361,0.0658,1.066,19223.87,0.2156,1
syn_01815,72334.62,8947.67,0.1237,58913.12,12,41,26.9,17.5,469,0.9426,0.0306,4.96,0.627,0.256,0.0219,1.022,38311.2,0.0772,0
syn_01816,47569.06,14789.94,0.3109,25384.15,10,10,21.8,13.6,296,0.8914,0.1345,4.53,0.661,0.229,0.0061,1.006,21064.8,0.1176,0
syn_01817,51913.48,4866.25,0.0937,44614.11,12,28,24.7,21.9,541,0.9598,0.0411,4.86,0.455,0.348,0.0825,1.082,25035.82,0.2236,0
syn_01818,75989.81,9274.42,0.122,62078.17,12,22,24.1,16.5,397,0.9877,0.0142,4.94,0.352,0.236,0.0183,1.018,30521.22,0.1401,0
syn_01819,33208.43,8663.4,0.2609,20213.32,10,10,18.5,9.4,174,0.9057,0.1374,4.6,0.581,0.287,-0.0092,0.991,14948.72,0.2364,1
syn_01820,65563.09,8550.86,0.1304,52736.81,12,26,25.8,16.7,429,0.9786,0.0137,4.88,0.412,0.418,0.0651,1.065,33817.17,0.0984,0
syn_01821,25047.15,14430.75,0.5761,10018.86,10,10,13.2,10.8,142,0.6981,0.1724,4.22,0.425,0.215,-0.1656,0.834,10475.65,0.2166,1
syn_01822,78276.38,10523.98,0.1344,62490.41,12,32,26.5,16.8,446,0.9233,0.0352,4.77,0.345,0.376,0.1267,1.127,41037.94,0.1249,0
syn_01823,33685.55,9187.71,0.2727,19903.99,12,21,19.6,14.8,290,0.9121,0.0924,4.69,0.503,0.411,0.0619,1.062,14617.54,0.1652,1
syn_01824,56056.83,8901.86,0.1588,42704.04,12,21,26.1,18.2,474,0.9254,0.0477,4.96,0.57,0.38,0.0521,1.052,23386.74,0.1689,0
syn_01825,74949.6,9103.59,0.1215,61294.22,12,35,28.3,18.6,525,0.9496,0.0412,4.84,0.359,0.384,0.1176,1.118,31460.65,0.0979,0
syn_01826,67086.51,14178.22,0.2113,45819.18,12,43,28.1,13.7,383,0.9296,0.0401,4.87,0.649,0.402,-0.0163,0.984,32684.67,0.0621,0
syn_01827,28952.82,9553.5,0.33,14622.57,8,8,23.0,11.1,253,0.8544,0.0721,4.67,0.627,0.371,-0.0013,0.999,14665.11,0.1592,1
syn_01828,46011.77,13701.26,0.2978,25459.88,12,21,17.2,13.9,239,0.8414,0.1436,4.51,0.697,0.257,0.0619,1.062,20477.61,0.1638,1
syn_01829,78095.15,11233.53,0.1438,61244.86,12,19,26.7,19.2,512,0.9812,0.0432,4.88,0.683,0.283,0.0921,1.092,43953.07,0.125,0
syn_01830,32401.8,11115.8,0.3431,15728.1,12,16,22.8,9.7,221,0.8707,0.0646,4.58,0.664,0.276,-0.0073,0.993,14708.29,0.2792,1
syn_01831,45972.72,17446.03,0.3795,19803.67,12,15,22.3,10.3,229,0.8868,0.1265,4.69,0.342,0.437,-0.0341,0.966,25179.89,0.0885,0
syn_01832,54885.02,11001.51,0.2004,38382.75,12,30,27.2,16.2,440,0.9677,0.0192,4.84,0.412,0.261,0.0254,1.025,23311.73,0.0937,0
syn_01833,64856.68,7710.13,0.1189,53291.48,12,28,26.9,16.7,449,0.9421,0.057,4.81,0.607,0.37,0.0297,1.03,35785.34,0.0993,0
syn_01834,56548.44,5112.22,0.0904,48880.12,12,33,24.3,17.5,424,0.924,0.0144,4.81,0.405,0.217,0.0234,1.023,32595.81,0.1157,0
syn_01835,70510.65,9451.72,0.134,56333.07,12,20,24.3,14.1,343,0.9359,0.0216,4.98,0.353,0.311,0.1171,1.117,33607.68,0.0445,0
syn_01836,47552.58,17934.39,0.3771,20651.0,12,16,21.4,11.1,238,0.8208,0.1261,4.75,0.368,0.319,-0.0566,0.943,27183.83,0.2085,1
syn_01837,46124.58,15173.42,0.329,23364.45,12,13,19.3,13.7,264,0.8301,0.1296,4.56,0.404,0.407,-0.0854,0.915,19354.48,0.1647,1
syn_01838,59203.78,6776.37,0.1145,49039.23,12,23,23.6,15.5,366,0.9327,0.0434,4.88,0.528,0.269,0.0797,1.08,26408.04,0.1029,0
syn_01839,73296.38,15009.49,0.2048,50782.14,12,27,27.2,14.6,396,0.9392,0.056,4.85,0.46,0.428,0.1382,1.138,30025.5,0.0891,1
syn_01840,20189.37,13069.86,0.6474,8075.75,5,5,13.6,10.1,137,0.7905,0.3306,4.15,0.326,0.28,-0.3064,0.694,8337.13,0.2434,1
syn_01841,71535.26,12626.99,0.1765,52594.78,12,42,22.2,21.2,469,0.9351,0.0415,4.76,0.641,0.225,-0.0337,0.966,34824.4,0.0431,0
syn_01842,74952.77,8670.45,0.1157,61947.09,12,30,29.0,16.2,469,0.9471,0.0161,4.91,0.643,0.385,-0.0013,0.999,41626.4,0.1155,0
syn_01843,68116.5,6313.01,0.0927,58646.99,12,36,25.3,15.3,387,0.9527,0.0489,4.79,0.484,0.441,-0.0253,0.975,27896.77,0.0796,0
syn_01844,70406.72,13770.08,0.1956,49751.6,12,35,24.8,19.2,476,0.9412,0.0318,4.96,0.31,0.226,0.14,1.14,36972.65,0.1345,0
syn_01845,47027.72,14447.49,0.3072,25356.49,12,12,19.0,13.1,248,0.8968,0.1028,4.55,0.553,0.446,0.0279,1.028,26569.62,0.1259,0
syn_01846,52657.99,4512.65,0.0857,45889.02,12,47,22.2,17.2,382,0.9258,0.0356,4.83,0.533,0.429,0.0171,1.017,29877.11,0.1656,0
syn_01847,66426.48,14366.47,0.2163,44876.78,12,47,22.2,19.6,433,0.9772,0.0127,4.88,0.317,0.234,0.1104,1.11,39008.11,0.1212,0
syn_01848,79243.49,7646.62,0.0965,67773.57,12,37,23.0,16.3,375,0.9785,0.0334,4.82,0.622,0.431,0.0622,1.062,41188.23,0.0674,0
syn_01849,38086.7,9331.8,0.245,24089.0,12,15,21.2,12.6,267,0.9102,0.0781,4.69,0.375,0.229,0.0075,1.007,17768.37,0.1469,1
syn_01850,55546.98,4632.36,0.0834,48598.43,12,40,24.8,17.3,429,0.9318,0.0122,4.79,0.378,0.298,0.0858,1.086,27162.06,0.0673,0
syn_01851,59166.48,7464.07,0.1262,47970.38,12,23,27.2,13.7,372,0.9802,0.0508,4.93,0.409,0.427,0.0119,1.012,33336.74,0.1759,0
syn_01852,21449.99,14094.85,0.6571,8580.0,12,13,16.6,6.9,115,0.7212,0.291,4.23,0.417,0.265,-0.1239,0.876,10624.19,0.227,1
syn_01853,44168.96,16730.85,0.3788,19072.68,11,11,19.5,10.4,202,0.8427,0.1018,4.5,0.64,0.405,-0.0278,0.972,25134.73,0.22,1
syn_01854,78122.89,11672.41,0.1494,60614.27,12,44,24.5,16.7,409,0.9434,0.0206,4.89,0.37,0.229,0.0625,1.063,45376.19,0.0917,0
syn_01855,29196.17,8499.4,0.2911,16447.06,12,14,21.4,12.7,271,0.8563,0.0773,4.66,0.609,0.427,0.0541,1.054,12770.97,0.2698,0
syn_01856,67890.15,13700.7,0.2018,47339.11,12,45,22.3,18.9,421,0.9794,0.0187,4.9,0.508,0.21,0.115,1.115,35231.64,0.0824,0
syn_01857,56392.57,6452.49,0.1144,46713.83,12,21,27.2,18.2,493,0.9735,0.0135,4.86,0.503,0.335,0.0148,1.015,25852.73,0.1888,0
syn_01858,56740.48,4695.68,0.0828,49696.96,12,38,22.5,21.6,485,0.9442,0.0534,4.97,0.361,0.36,0.1387,1.139,23889.51,0.1927,0
syn_01859,69681.32,11065.42,0.1588,53083.19,12,20,28.0,18.5,518,0.9602,0.032,4.86,0.415,0.258,0.1409,1.141,35590.17,0.0609,0
syn_01860,64167.19,7291.54,0.1136,53229.88,12,44,24.7,14.0,344,0.9833,0.0304,4.98,0.313,0.352,0.0195,1.02,35210.01,0.1641,0
syn_01861,74196.71,8512.97,0.1147,61427.25,12,31,24.2,20.6,497,0.9545,0.0514,4.84,0.482,0.407,0.0297,1.03,30920.05,0.0607,0
syn_01862,58071.3,11053.59,0.1903,41490.92,12,24,24.6,16.2,399,0.9899,0.0292,4.81,0.314,0.332,0.0746,1.075,34034.34,0.1759,0
syn_01863,62947.07,13205.98,0.2098,43138.1,12,27,27.0,21.4,578,0.9662,0.0104,4.81,0.431,0.263,0.1312,1.131,25409.88,0.1397,0
syn_01864,57960.22,5283.54,0.0912,50034.92,12,37,27.0,17.1,461,0.959,0.0328,4.95,0.442,0.331,0.0617,1.062,28857.52,0.1951,0
syn_01865,55183.84,9504.75,0.1722,40926.71,12,38,27.5,19.1,524,0.9537,0.0596,4.84,0.364,0.294,-0.0287,0.971,30768.29,0.1883,1
syn_01866,72468.04,13608.32,0.1878,52055.57,12,23,27.7,20.6,570,0.9494,0.0534,4.87,0.472,0.232,0.0441,1.044,40381.82,0.1306,0
syn_01867,76498.33,16732.58,0.2187,51399.46,12,22,24.5,15.6,382,0.9353,0.0512,4.8,0.632,0.409,0.1348,1.135,32173.24,0.1177,0
syn_01868,46437.52,18852.39,0.406,18575.01,12,18,20.6,9.0,186,0.8304,0.1372,4.52,0.416,0.252,-0.1009,0.899,22287.83,0.1159,1
syn_01869,29056.11,7166.29,0.2466,18306.68,12,22,20.5,13.8,283,0.8991,0.1248,4.72,0.618,0.375,-0.1,0.9,13857.66,0.1598,0
syn_01870,73114.8,7878.36,0.1078,61297.26,12,21,22.2,21.2,470,0.9824,0.0209,4.93,0.304,0.282,-0.0404,0.96,34749.03,0.0761,0
syn_01871,69471.43,9503.28,0.1368,55216.52,12,47,22.5,18.4,414,0.9649,0.0508,4.82,0.594,0.344,0.1463,1.146,37570.93,0.1001,0
syn_01872,64070.3,11662.03,0.182,46577.26,12,22,27.3,15.0,409,0.927,0.0292,4.96,0.489,0.398,0.0591,1.059,34295.07,0.0918,0
syn_01873,17173.79,10279.27,0.5985,6869.52,8,8,15.1,5.4,81,0.7945,0.3142,4.3,0.518,0.393,-0.1819,0.818,7979.81,0.4697,1
syn_01874,62153.58,8254.32,0.1328,49772.1,12,40,24.3,21.7,527,0.974,0.011,4.97,0.55,0.354,0.1051,1.105,36343.21,0.0699,0
syn_01875,54780.48,4770.34,0.0871,47624.97,12,31,25.6,16.1,413,0.958,0.0573,4.78,0.442,0.277,-0.0496,0.95,27798.81,0.0674,0
syn_01876,53368.13,10032.71,0.188,38319.06,12,36,26.0,15.4,401,0.9551,0.0581,4.75,0.673,0.361,-0.0101,0.99,25206.41,0.1318,0
syn_01877,25776.4,12914.75,0.501,10310.56,6,6,11.0,10.5,115,0.6657,0.338,4.29,0.613,0.24,-0.0522,0.948,11560.78,0.2792,1
syn_01878,51316.51,7288.3,0.142,40384.06,12,30,27.6,15.7,434,0.9503,0.058,4.76,0.591,0.215,0.0683,1.068,22980.74,0.1888,0
syn_01879,51010.08,4166.86,0.0817,44759.79,12,41,27.7,19.4,537,0.9489,0.057,4.93,0.615,0.238,0.1436,1.144,25695.88,0.2228,0
syn_01880,74191.95,14356.43,0.1935,52657.31,12,25,25.5,18.2,464,0.9779,0.0256,4.76,0.326,0.359,0.0465,1.047,32785.9,0.1513,0
syn_01881,36501.49,8930.85,0.2447,23105.22,12,18,22.4,10.7,238,0.8424,0.1334,4.75,0.375,0.331,0.0018,1.002,19568.96,0.2123,0
syn_01882,58477.89,11829.77,0.2023,40733.23,12,36,25.1,19.3,484,0.9645,0.0159,4.89,0.333,0.274,0.0601,1.06,24784.37,0.1896,0
syn_01883,23747.6,13648.32,0.5747,9499.04,3,3,14.2,6.3,89,0.6885,0.2304,4.14,0.383,0.303,-0.3276,0.672,11527.18,0.2081,1
syn_01884,51965.84,11055.93,0.2128,35381.94,12,38,22.6,21.5,486,0.9783,0.044,4.96,0.424,0.344,-0.0222,0.978,28558.84,0.0883,0
syn_01885,55884.32,9216.9,0.1649,42058.97,12,29,28.9,17.7,510,0.9498,0.0284,4.93,0.599,0.284,-0.0356,0.964,28859.58,0.2083,1
syn_01886,64750.66,11929.49,0.1842,46856.42,12,22,23.9,21.4,512,0.9336,0.0133,4.9,0.691,0.43,0.1199,1.12,28915.43,0.1788,0
syn_01887,65776.56,9337.3,0.142,51770.6,12,34,28.9,13.5,391,0.9639,0.0203,4.87,0.61,0.405,0.1059,1.106,34291.17,0.0794,0
syn_01888,51040.1,4249.07,0.0832,44666.48,12,37,25.8,15.0,388,0.9255,0.0465,4.86,0.405,0.35,0.1093,1.109,23174.19,0.1759,0
syn_01889,64733.45,7235.81,0.1118,53879.73,12,42,26.4,21.5,567,0.9257,0.0155,4.94,0.665,0.392,-0.0281,0.972,34335.52,0.0518,0
syn_01890,16096.28,11038.35,0.6858,6438.51,8,8,9.0,9.7,87,0.6553,0.2999,4.49,0.368,0.368,-0.2332,0.767,8929.32,0.3544,1
syn_01891,62761.14,9788.37,0.156,48078.59,12,27,23.0,19.4,445,0.9818,0.0239,4.79,0.693,0.273,0.1021,1.102,37138.84,0.0741,0
syn_01892,25646.7,13865.79,0.5406,10258.68,4,4,9.6,9.4,90,0.8017,0.1742,4.4,0.371,0.318,-0.2165,0.784,11726.04,0.3224,1
syn_01893,23175.36,8896.25,0.3839,9830.98,6,6,14.7,8.6,126,0.7716,0.33,4.16,0.391,0.254,-0.2715,0.728,13180.83,0.409,1
syn_01894,41231.27,13132.39,0.3185,21532.68,10,10,18.7,10.8,202,0.9148,0.1057,4.64,0.639,0.284,0.0683,1.068,16840.06,0.1922,1
syn_01895,33429.76,10087.97,0.3018,18297.81,12,21,21.1,9.6,202,0.8956,0.0699,4.73,0.3,0.422,-0.0864,0.914,19274.57,0.223,1
syn_01896,63058.53,9669.6,0.1533,48554.13,12,41,23.5,18.5,433,0.9576,0.0182,4.8,0.572,0.279,-0.0366,0.963,37661.38,0.057,0
syn_01897,66415.06,8494.49,0.1279,53673.32,12,21,26.7,19.7,525,0.9609,0.0238,4.87,0.431,0.224,0.0004,1.0,29669.13,0.1675,0
syn_01898,75735.0,12468.96,0.1646,57031.55,12,43,24.8,18.9,466,0.9733,0.0306,4.86,0.35,0.413,0.0861,1.086,33459.57,0.1438,0
syn_01899,39685.56,15920.62,0.4012,15874.22,12,14,22.4,13.7,306,0.841,0.1257,4.53,0.324,0.376,0.0556,1.056,18554.2,0.1233,1
